system:index,Admin_unit,BD_reported_combined,BD_reported_g_cm3,BD_reported_g_cm3_mean,BD_reported_g_cm3_sd,BD_reported_g_cm3_se,Conv_factor,Core,Country,Data_type,Depth_to_bedrock_m,ECU,Habitat_type,Horizon_bin_cm,Horizon_mid_depth_cm,Human_modification,L_depth_m,Lat_Long,M2Tide,Method,N_perc,Notes,OC_from_SOM_our_eq,OC_obs_est,OC_perc,OC_perc_combined,OC_perc_final,OC_perc_mean,OC_perc_sd,OC_perc_se,Original_source,PETdry,PETwarm,Plot,SLR_zone,SOM_perc,SOM_perc_Heiri,SOM_perc_combined,SOM_perc_mean,SOM_perc_sd,Site,Site_name,Soil_type,Source,TSM,Time_replicate,Treatment,U_depth_m,Year_collected,Year_collected_end,accuracy_code,accuracy_flag,copernicus_elevation,copernicus_slope,maxTemp,minPrecip,minTemp,n_cores,ndvi_med,ndvi_stdev,popDens,.geo
000000000000000012ab,NA,0.36,0.36,NA,NA,NA,NA,Skinflats 52,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6036160588264465,0.1,56.05842_-3.734812,168.98947143554688,EA,NA,NA,NA,Observed,16.79,16.79,16.79,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 52,Not Sandy,Ruranska et al 2020,9.092864990234375,NA,NA,0.0,2018,NA,1,direct from dataset,2.2015132904052734,0.9269545674324036,191.0,47.0,0.0,NA,0.2516729533672333,0.08161372691392899,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7348137284357175,56.05841828619079]}"
000000000000000012ac,NA,0.65,0.65,NA,NA,NA,NA,Skinflats 53,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6051859259605408,0.1,56.05851_-3.734281,168.98947143554688,EA,NA,NA,NA,Observed,15.4,15.4,15.4,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 53,Not Sandy,Ruranska et al 2020,9.093022346496582,NA,NA,0.0,2018,NA,1,direct from dataset,2.2938034534454346,0.36986133456230164,191.0,47.0,0.0,NA,0.28129106760025024,0.08483173698186874,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7342830954103574,56.05851192731292]}"
000000000000000012ad,NA,0.33,0.33,NA,NA,NA,NA,Skinflats 54,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6051859259605408,0.1,56.05851_-3.734281,168.98947143554688,EA,NA,NA,NA,Observed,22.26,22.26,22.26,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 54,Not Sandy,Ruranska et al 2020,9.093022346496582,NA,NA,0.0,2018,NA,1,direct from dataset,2.2938034534454346,0.36986133456230164,191.0,47.0,0.0,NA,0.28129106760025024,0.08483173698186874,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7342830954103574,56.05851192731292]}"
000000000000000012ae,NA,0.67,0.67,NA,NA,NA,NA,Skinflats 55,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6051859259605408,0.1,56.05851_-3.734281,168.98947143554688,EA,NA,NA,NA,Observed,16.99,16.99,16.99,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 55,Not Sandy,Ruranska et al 2020,9.093022346496582,NA,NA,0.0,2018,NA,1,direct from dataset,2.2938034534454346,0.36986133456230164,191.0,47.0,0.0,NA,0.28129106760025024,0.08483173698186874,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7342830954103574,56.05851192731292]}"
000000000000000012af,NA,0.27,0.27,NA,NA,NA,NA,Skinflats 56,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.606755793094635,0.1,56.05859_-3.733826,168.98947143554688,EA,NA,NA,NA,Observed,16.24,16.24,16.24,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 56,Not Sandy,Ruranska et al 2020,9.093179702758789,NA,NA,0.0,2018,NA,1,direct from dataset,2.1538803577423096,0.44244879484176636,191.0,47.0,0.0,NA,0.27806103229522705,0.09460087865591049,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7338238080018535,56.05858773203083]}"
000000000000000012b0,NA,0.49,0.49,NA,NA,NA,NA,Skinflats 57,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.606755793094635,0.1,56.05859_-3.733826,168.98947143554688,EA,NA,NA,NA,Observed,15.12,15.12,15.12,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 57,Not Sandy,Ruranska et al 2020,9.093179702758789,NA,NA,0.0,2018,NA,1,direct from dataset,2.1538803577423096,0.44244879484176636,191.0,47.0,0.0,NA,0.27806103229522705,0.09460087865591049,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7338238080018535,56.05858773203083]}"
000000000000000012b1,NA,0.36,0.36,NA,NA,NA,NA,Skinflats 58,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.60825514793396,0.1,56.05868_-3.733414,168.98947143554688,EA,NA,NA,NA,Observed,13.89,13.89,13.89,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 58,Not Sandy,Ruranska et al 2020,9.093427658081055,NA,NA,0.0,2018,NA,1,direct from dataset,2.200870990753174,0.33206525444984436,191.0,47.0,0.0,NA,0.27635473012924194,0.09684225916862488,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.733413570704936,56.05868137315296]}"
000000000000000012b2,NA,0.8,0.8,NA,NA,NA,NA,Skinflats 59,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.60825514793396,0.1,56.05868_-3.733414,168.98947143554688,EA,NA,NA,NA,Observed,11.82,11.82,11.82,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 59,Not Sandy,Ruranska et al 2020,9.093427658081055,NA,NA,0.0,2018,NA,1,direct from dataset,2.200870990753174,0.33206525444984436,191.0,47.0,0.0,NA,0.27635473012924194,0.09684225916862488,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.733413570704936,56.05868137315296]}"
000000000000000012b3,NA,0.39,0.39,NA,NA,NA,NA,Skinflats 60,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.60825514793396,0.1,56.05868_-3.733414,168.98947143554688,EA,NA,NA,NA,Observed,11.39,11.39,11.39,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 60,Not Sandy,Ruranska et al 2020,9.093427658081055,NA,NA,0.0,2018,NA,1,direct from dataset,2.200870990753174,0.33206525444984436,191.0,47.0,0.0,NA,0.27635473012924194,0.09684225916862488,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.733413570704936,56.05868137315296]}"
000000000000000012b4,NA,0.68,0.68,NA,NA,NA,NA,Skinflats 61,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6099053621292114,0.1,56.05878_-3.732908,168.98947143554688,EA,NA,NA,NA,Observed,11.7,11.7,11.7,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 61,Not Sandy,Ruranska et al 2020,9.093587875366211,NA,NA,0.0,2018,NA,1,direct from dataset,0.0,3.937251091003418,191.0,47.0,0.0,NA,0.1981145739555359,0.07767806202173233,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.732909692285896,56.058779473376134]}"
000000000000000012b5,NA,0.49,0.49,NA,NA,NA,NA,Skinflats 62,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6059317588806152,0.1,56.05733_-3.732918,168.98947143554688,EA,NA,NA,NA,Observed,11.54,11.54,11.54,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 62,Not Sandy,Ruranska et al 2020,9.092727661132812,NA,NA,0.0,2018,NA,1,direct from dataset,2.1379916667938232,4.018940448760986,191.0,47.0,0.0,NA,0.3040370047092438,0.09034889936447144,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7329186104880034,56.057330265533764]}"
000000000000000012b6,NA,0.51,0.51,NA,NA,NA,NA,Skinflats 63,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6059317588806152,0.1,56.05733_-3.732918,168.98947143554688,EA,NA,NA,NA,Observed,13.68,13.68,13.68,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 63,Not Sandy,Ruranska et al 2020,9.092727661132812,NA,NA,0.0,2018,NA,1,direct from dataset,2.1379916667938232,4.018940448760986,191.0,47.0,0.0,NA,0.3040370047092438,0.09034889936447144,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7329186104880034,56.057330265533764]}"
000000000000000012b7,NA,0.98,0.98,NA,NA,NA,NA,Skinflats 64,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6059317588806152,0.1,56.05733_-3.732918,168.98947143554688,EA,NA,NA,NA,Observed,13.28,13.28,13.28,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 64,Not Sandy,Ruranska et al 2020,9.092727661132812,NA,NA,0.0,2018,NA,1,direct from dataset,2.1379916667938232,4.018940448760986,191.0,47.0,0.0,NA,0.3040370047092438,0.09034889936447144,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7329186104880034,56.057330265533764]}"
000000000000000012b8,NA,0.58,0.58,NA,NA,NA,NA,Skinflats 65,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6009176969528198,0.1,56.05642_-3.7327,168.98947143554688,EA,NA,NA,NA,Observed,1.01,1.01,1.01,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 65,Not Sandy,Ruranska et al 2020,9.092106819152832,NA,NA,0.0,2018,NA,1,direct from dataset,2.256605625152588,0.6574608087539673,191.0,47.0,0.0,NA,0.24351319670677185,0.09219321608543396,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7327001145363847,56.056420608918856]}"
000000000000000012b9,NA,0.87,0.87,NA,NA,NA,NA,Skinflats 66,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6009176969528198,0.1,56.05642_-3.7327,168.98947143554688,EA,NA,NA,NA,Observed,20.76,20.76,20.76,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 66,Not Sandy,Ruranska et al 2020,9.092106819152832,NA,NA,0.0,2018,NA,1,direct from dataset,2.256605625152588,0.6574608087539673,191.0,47.0,0.0,NA,0.24351319670677185,0.09219321608543396,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7327001145363847,56.056420608918856]}"
000000000000000012ba,NA,0.56,0.56,NA,NA,NA,NA,Skinflats 67,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.6009176969528198,0.1,56.05642_-3.7327,168.98947143554688,EA,NA,NA,NA,Observed,1.03,1.03,1.03,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 67,Not Sandy,Ruranska et al 2020,9.092106819152832,NA,NA,0.0,2018,NA,1,direct from dataset,2.256605625152588,0.6574608087539673,191.0,47.0,0.0,NA,0.24351319670677185,0.09219321608543396,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.7327001145363847,56.056420608918856]}"
000000000000000012bb,NA,0.25,0.25,NA,NA,NA,NA,Skinflats 68,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.5862013697624207,0.1,56.05408_-3.731329,168.98947143554688,EA,NA,NA,NA,Observed,14.73,14.73,14.73,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 68,Not Sandy,Ruranska et al 2020,9.090373039245605,NA,NA,0.0,2018,NA,1,direct from dataset,2.4801487922668457,0.7147995233535767,191.0,47.0,0.0,NA,0.28778937458992004,0.0755576640367508,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.731331170512977,56.054079580865796]}"
000000000000000012bc,NA,0.42,0.42,NA,NA,NA,NA,Skinflats 69,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.5862013697624207,0.1,56.05408_-3.731329,168.98947143554688,EA,NA,NA,NA,Observed,0.42,0.42,0.42,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 69,Not Sandy,Ruranska et al 2020,9.090373039245605,NA,NA,0.0,2018,NA,1,direct from dataset,2.4801487922668457,0.7147995233535767,191.0,47.0,0.0,NA,0.28778937458992004,0.0755576640367508,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.731331170512977,56.054079580865796]}"
000000000000000012bd,NA,0.36,0.36,NA,NA,NA,NA,Skinflats 70,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.5862013697624207,0.1,56.05408_-3.731329,168.98947143554688,EA,NA,NA,NA,Observed,0.93,0.93,0.93,NA,NA,NA,Ruranska et al 2020,84.0,98.0,NA,1.0,NA,NA,NA,NA,NA,Skinflats,PR Skinflats 70,Not Sandy,Ruranska et al 2020,9.090373039245605,NA,NA,0.0,2018,NA,1,direct from dataset,2.4801487922668457,0.7147995233535767,191.0,47.0,0.0,NA,0.28778937458992004,0.0755576640367508,0.15428785979747772,"{""type"":""Point"",""coordinates"":[-3.731331170512977,56.054079580865796]}"
000000000000000012cb,NA,0.4,0.4,NA,NA,NA,NA,Steness 1,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.42075496912002563,0.1,58.98202_-3.25202,94.75762176513672,EA,NA,NA,NA,Observed,17.05,17.05,17.05,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 1,Not Sandy,Ruranska et al 2020,0.3819553256034851,NA,NA,0.0,2019,NA,1,direct from dataset,1.1504747867584229,4.5644917488098145,154.0,49.0,3.0,NA,0.19786107540130615,0.07421021163463593,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.252017939177026,58.98202343278154]}"
000000000000000012cc,NA,0.25,0.25,NA,NA,NA,NA,Steness 2,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.42075496912002563,0.1,58.98202_-3.25202,94.75762176513672,EA,NA,NA,NA,Observed,23.25,23.25,23.25,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 2,Not Sandy,Ruranska et al 2020,0.3819553256034851,NA,NA,0.0,2019,NA,1,direct from dataset,1.1504747867584229,4.5644917488098145,154.0,49.0,3.0,NA,0.19786107540130615,0.07421021163463593,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.252017939177026,58.98202343278154]}"
000000000000000012cd,NA,0.51,0.51,NA,NA,NA,NA,Steness 3,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.42075496912002563,0.1,58.98202_-3.25202,94.75762176513672,EA,NA,NA,NA,Observed,3.78,3.78,3.78,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 3,Not Sandy,Ruranska et al 2020,0.3819553256034851,NA,NA,0.0,2019,NA,1,direct from dataset,1.1504747867584229,4.5644917488098145,154.0,49.0,3.0,NA,0.19786107540130615,0.07421021163463593,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.252017939177026,58.98202343278154]}"
000000000000000012ce,NA,0.44,0.44,NA,NA,NA,NA,Steness 4,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.42075496912002563,0.1,58.98203_-3.252075,94.75762176513672,EA,NA,NA,NA,Observed,6.63,6.63,6.63,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 4,Not Sandy,Ruranska et al 2020,0.3819553256034851,NA,NA,0.0,2019,NA,1,direct from dataset,1.1504747867584229,4.5644917488098145,154.0,49.0,3.0,NA,0.19786107540130615,0.07421021163463593,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.2520759074907204,58.98202789188259]}"
000000000000000012cf,NA,0.73,0.73,NA,NA,NA,NA,Steness 5,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.42075496912002563,0.1,58.98203_-3.252075,94.75762176513672,EA,NA,NA,NA,Observed,17.22,17.22,17.22,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 5,Not Sandy,Ruranska et al 2020,0.3819553256034851,NA,NA,0.0,2019,NA,1,direct from dataset,1.1504747867584229,4.5644917488098145,154.0,49.0,3.0,NA,0.19786107540130615,0.07421021163463593,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.2520759074907204,58.98202789188259]}"
000000000000000012d0,NA,0.61,0.61,NA,NA,NA,NA,Steness 6,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.42075496912002563,0.1,58.98203_-3.252075,94.75762176513672,EA,NA,NA,NA,Observed,8.83,8.83,8.83,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 6,Not Sandy,Ruranska et al 2020,0.3819553256034851,NA,NA,0.0,2019,NA,1,direct from dataset,1.1504747867584229,4.5644917488098145,154.0,49.0,3.0,NA,0.19786107540130615,0.07421021163463593,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.2520759074907204,58.98202789188259]}"
000000000000000012d1,NA,0.5,0.5,NA,NA,NA,NA,Steness 7,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4210748076438904,0.1,58.98179_-3.251994,94.72198486328125,EA,NA,NA,NA,Observed,12.08,12.08,12.08,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 7,Not Sandy,Ruranska et al 2020,0.381961464881897,NA,NA,0.0,2019,NA,1,direct from dataset,0.7680566906929016,5.260863304138184,154.0,49.0,3.0,NA,0.2453632801771164,0.09172135591506958,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.2519956436717585,58.981787100425706]}"
000000000000000012d2,NA,0.81,0.81,NA,NA,NA,NA,Steness 8,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4210748076438904,0.1,58.98179_-3.251994,94.72198486328125,EA,NA,NA,NA,Observed,3.48,3.48,3.48,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 8,Not Sandy,Ruranska et al 2020,0.381961464881897,NA,NA,0.0,2019,NA,1,direct from dataset,0.7680566906929016,5.260863304138184,154.0,49.0,3.0,NA,0.2453632801771164,0.09172135591506958,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.2519956436717585,58.981787100425706]}"
000000000000000012d3,NA,0.6,0.6,NA,NA,NA,NA,Steness 9,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4210748076438904,0.1,58.98179_-3.251994,94.72198486328125,EA,NA,NA,NA,Observed,4.07,4.07,4.07,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 9,Not Sandy,Ruranska et al 2020,0.381961464881897,NA,NA,0.0,2019,NA,1,direct from dataset,0.7680566906929016,5.260863304138184,154.0,49.0,3.0,NA,0.2453632801771164,0.09172135591506958,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.2519956436717585,58.981787100425706]}"
000000000000000012d4,NA,0.47,0.47,NA,NA,NA,NA,Steness 10,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4204351305961609,0.1,58.98214_-3.25207,94.79325866699219,EA,NA,NA,NA,Observed,6.57,6.57,6.57,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 10,Not Sandy,Ruranska et al 2020,0.38194921612739563,NA,NA,0.0,2019,NA,1,direct from dataset,1.5110951662063599,4.506170272827148,154.0,49.0,3.0,NA,0.13119754195213318,0.04883366450667381,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.252071448389667,58.98213936940893]}"
000000000000000012d5,NA,0.25,0.25,NA,NA,NA,NA,Steness 11,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4204351305961609,0.1,58.98214_-3.25207,94.79325866699219,EA,NA,NA,NA,Observed,13.98,13.98,13.98,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 11,Not Sandy,Ruranska et al 2020,0.38194921612739563,NA,NA,0.0,2019,NA,1,direct from dataset,1.5110951662063599,4.506170272827148,154.0,49.0,3.0,NA,0.13119754195213318,0.04883366450667381,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.252071448389667,58.98213936940893]}"
000000000000000012d6,NA,0.71,0.71,NA,NA,NA,NA,Steness 12,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4204351305961609,0.1,58.98214_-3.25207,94.79325866699219,EA,NA,NA,NA,Observed,5.4,5.4,5.4,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 12,Not Sandy,Ruranska et al 2020,0.38194921612739563,NA,NA,0.0,2019,NA,1,direct from dataset,1.5110951662063599,4.506170272827148,154.0,49.0,3.0,NA,0.13119754195213318,0.04883366450667381,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.252071448389667,58.98213936940893]}"
000000000000000012d7,NA,0.43,0.43,NA,NA,NA,NA,Steness 13,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.43002745509147644,0.1,58.98252_-3.253253,94.98652648925781,EA,NA,NA,NA,Observed,17.64,17.64,17.64,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 13,Not Sandy,Ruranska et al 2020,0.3819090723991394,NA,NA,0.0,2019,NA,1,direct from dataset,0.45370277762413025,2.472127676010132,154.0,49.0,3.0,NA,0.1274564564228058,0.06443853676319122,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.25325311016883,58.98252285209952]}"
000000000000000012d8,NA,0.46,0.46,NA,NA,NA,NA,Steness 14,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.43002745509147644,0.1,58.98252_-3.253253,94.98652648925781,EA,NA,NA,NA,Observed,20.65,20.65,20.65,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 14,Not Sandy,Ruranska et al 2020,0.3819090723991394,NA,NA,0.0,2019,NA,1,direct from dataset,0.45370277762413025,2.472127676010132,154.0,49.0,3.0,NA,0.1274564564228058,0.06443853676319122,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.25325311016883,58.98252285209952]}"
000000000000000012d9,NA,0.58,0.58,NA,NA,NA,NA,Steness 15,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.43002745509147644,0.1,58.98252_-3.253253,94.98652648925781,EA,NA,NA,NA,Observed,15.75,15.75,15.75,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 15,Not Sandy,Ruranska et al 2020,0.3819090723991394,NA,NA,0.0,2019,NA,1,direct from dataset,0.45370277762413025,2.472127676010132,154.0,49.0,3.0,NA,0.1274564564228058,0.06443853676319122,0.2306065857410431,"{""type"":""Point"",""coordinates"":[-3.25325311016883,58.98252285209952]}"
000000000000000012da,NA,0.43,0.43,NA,NA,NA,NA,Steness 16,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.41856980323791504,0.1,58.98251_-3.250384,94.59245300292969,EA,NA,NA,NA,Observed,24.73,24.73,24.73,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 16,Not Sandy,Ruranska et al 2020,0.3819940984249115,NA,NA,0.0,2019,NA,1,direct from dataset,0.5909724831581116,1.7672755718231201,154.0,49.0,3.0,NA,0.27437150478363037,0.08696366846561432,0.2306065708398819,"{""type"":""Point"",""coordinates"":[-3.250385908191464,58.982509474796366]}"
000000000000000012db,NA,0.45,0.45,NA,NA,NA,NA,Steness 17,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.41856980323791504,0.1,58.98251_-3.250384,94.59245300292969,EA,NA,NA,NA,Observed,19.01,19.01,19.01,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 17,Not Sandy,Ruranska et al 2020,0.3819940984249115,NA,NA,0.0,2019,NA,1,direct from dataset,0.5909724831581116,1.7672755718231201,154.0,49.0,3.0,NA,0.27437150478363037,0.08696366846561432,0.2306065708398819,"{""type"":""Point"",""coordinates"":[-3.250385908191464,58.982509474796366]}"
000000000000000012dc,NA,0.66,0.66,NA,NA,NA,NA,Steness 18,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.41856980323791504,0.1,58.98251_-3.250384,94.59245300292969,EA,NA,NA,NA,Observed,3.73,3.73,3.73,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 18,Not Sandy,Ruranska et al 2020,0.3819940984249115,NA,NA,0.0,2019,NA,1,direct from dataset,0.5909724831581116,1.7672755718231201,154.0,49.0,3.0,NA,0.27437150478363037,0.08696366846561432,0.2306065708398819,"{""type"":""Point"",""coordinates"":[-3.250385908191464,58.982509474796366]}"
000000000000000012dd,NA,0.3,0.3,NA,NA,NA,NA,Steness 19,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4185386598110199,0.1,58.98253_-3.250212,94.55304718017578,EA,NA,NA,NA,Observed,30.86,30.86,30.86,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 19,Not Sandy,Ruranska et al 2020,0.382002592086792,NA,NA,0.0,2019,NA,1,direct from dataset,0.5909724831581116,2.9651923179626465,154.0,49.0,3.0,NA,0.27437150478363037,0.08696366846561432,0.2306065708398819,"{""type"":""Point"",""coordinates"":[-3.2502120032503794,58.982527311200585]}"
000000000000000012de,NA,0.28,0.28,NA,NA,NA,NA,Steness 20,UK,Core-level,NA,6.0,Salt marsh,0-15cm,5,0.4185386598110199,0.1,58.98253_-3.250212,94.55304718017578,EA,NA,NA,NA,Observed,41.56,41.56,41.56,NA,NA,NA,Ruranska et al 2020,67.0,64.0,NA,1.0,NA,NA,NA,NA,NA,Steness,PR Steness 20,Not Sandy,Ruranska et al 2020,0.382002592086792,NA,NA,0.0,2019,NA,1,direct from dataset,0.5909724831581116,2.9651923179626465,154.0,49.0,3.0,NA,0.27437150478363037,0.08696366846561432,0.2306065708398819,"{""type"":""Point"",""coordinates"":[-3.2502120032503794,58.982527311200585]}"
